tube_assembly_id,total weight,NA,,,,,,,,component_id_1,quantity_1,component_id_2,quantity_2,component_id_3,quantity_3,component_id_4,quantity_4,component_id_5,quantity_5,component_id_6,quantity_6,component_id_7,quantity_7,component_id_8,quantity_8
TA-11388,0.514,0.035,0.222,0,0,0,0,0,0,C-1866,2,C-1867,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11389,0.514,0.035,0.222,0,0,0,0,0,0,C-1866,2,C-1867,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11390,0.061,0.015,0.006,0.04,0,0,0,0,0,C-1621,1,C-1628,1,C-1638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11391,10.047,2.127,7.92,0,0,0,0,0,0,C-0244,1,C-0876,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11392,10.047,2.127,7.92,0,0,0,0,0,0,C-0244,1,C-0876,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11393,4.295,1.835,2.46,0,0,0,0,0,0,C-1203,1,C-0250,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11394,5.925,1.835,2.46,1.63,0,0,0,0,0,C-1203,1,C-0250,1,C-0257,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11395,1.835,1.835,0,0,0,0,0,0,0,C-1203,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11396,1.835,1.835,0,0,0,0,0,0,0,C-1203,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11397,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11398,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11399,0.308,0.129,0.025,0,0,0,0,0,0,C-1625,2,C-1635,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11400,0.021,0.015,0.006,0,0,0,0,0,0,C-1621,1,C-1628,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11401,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11402,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11403,0.038,0.014,0.005,0,0,0,0,0,0,C-1385,2,C-1386,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11404,0.038,0.014,0.005,0,0,0,0,0,0,C-1385,2,C-1386,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11405,0.131,0.111,0.02,0,0,0,0,0,0,C-0444,1,C-0445,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11406,1.566,0.783,0,0,0,0,0,0,0,C-1768,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11407,0.724,0.044,0.68,0,0,0,0,0,0,C-0699,1,C-0751,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11408,0.724,0.044,0.68,0,0,0,0,0,0,C-0699,1,C-0751,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11409,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11410,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11411,0.11,0.009,0.046,0,0,0,0,0,0,C-1420,2,C-1421,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11412,0.031,0.031,0,0,0,0,0,0,0,C-0517,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11413,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11414,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11415,0.098,0.036,0.012,0.05,0,0,0,0,0,C-1622,1,C-1629,1,C-1639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11416,0.093,0.036,0.012,0.045,0,0,0,0,0,C-1622,1,C-1629,1,C-1885,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11417,0.098,0.036,0.012,0.05,0,0,0,0,0,C-1622,1,C-1629,1,C-1639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11418,0.093,0.036,0.012,0.045,0,0,0,0,0,C-1622,1,C-1629,1,C-1885,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11419,0.061,0.015,0.006,0.04,0,0,0,0,0,C-1621,1,C-1628,1,C-1638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11420,0.388,0.154,0.04,0,0,0,0,0,0,C-1626,2,C-1633,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11421,0.388,0.154,0.04,0,0,0,0,0,0,C-1626,2,C-1633,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11422,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11423,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11424,0.021,0.021,0,0,0,0,0,0,0,C-0520,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11425,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11426,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11427,0.426,0.426,0,0,0,0,0,0,0,C-0899,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11428,1.324,0.021,1.303,0,0,0,0,0,0,C-0520,1,C-0783,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11429,0.26,0.26,0,0,0,0,0,0,0,C-1713,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11430,0.061,0.015,0.006,0.04,0,0,0,0,0,C-1621,1,C-1628,1,C-1638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11431,0.061,0.015,0.006,0.04,0,0,0,0,0,C-1621,1,C-1628,1,C-1638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11432,0.068,0.068,0,0,0,0,0,0,0,C-0656,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11433,0.068,0.068,0,0,0,0,0,0,0,C-0656,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11434,0.068,0.068,0,0,0,0,0,0,0,C-0656,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11435,0.068,0.068,0,0,0,0,0,0,0,C-0656,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11436,0.076,0.032,0.006,0,0,0,0,0,0,C-0448,2,C-0449,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11437,0.338,0.012,0.157,0,0,0,0,0,0,C-1629,2,C-0579,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11438,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11439,1.835,1.835,0,0,0,0,0,0,0,C-1203,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11440,0.088,0.036,0.012,0.04,0,0,0,0,0,C-1622,1,C-1629,1,C-1646,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11441,0.088,0.036,0.012,0.04,0,0,0,0,0,C-1622,1,C-1629,1,C-1646,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11442,0.088,0.036,0.012,0.04,0,0,0,0,0,C-1622,1,C-1629,1,C-1646,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11443,0.019,0.019,0,0,0,0,0,0,0,C-0929,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11444,0.053,0.012,0.002,0.002,0.01,0.025,0,0,0,C-1845,1,C-1846,1,C-0855,2,C-0872,1,C-0878,1,NA,NA,NA,NA,NA,NA
TA-11445,0.046,0.012,0.002,0.002,0.018,0.01,0,0,0,C-1845,1,C-1846,1,C-0855,2,C-0864,1,C-0872,1,NA,NA,NA,NA,NA,NA
TA-11446,0.053,0.012,0.002,0.002,0.025,0.01,0,0,0,C-1845,1,C-1846,1,C-0855,2,C-0867,1,C-0872,1,NA,NA,NA,NA,NA,NA
TA-11447,0.06,0.019,0.005,0.002,0.022,0.01,0,0,0,C-1243,1,C-1244,1,C-0855,2,C-0868,1,C-0873,1,NA,NA,NA,NA,NA,NA
TA-11448,0.046,0.012,0.002,0.002,0.018,0.01,0,0,0,C-1845,1,C-1846,1,C-0855,2,C-0864,1,C-0872,1,NA,NA,NA,NA,NA,NA
TA-11449,0.046,0.012,0.002,0.002,0.018,0.01,0,0,0,C-1845,1,C-1846,1,C-0855,2,C-0864,1,C-0872,1,NA,NA,NA,NA,NA,NA
TA-11450,0.458,0.18,0.278,0,0,0,0,0,0,C-1860,1,C-0862,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11451,0.18,0.18,0,0,0,0,0,0,0,C-1860,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11452,0.18,0.18,0,0,0,0,0,0,0,C-1860,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11453,0.18,0.18,0,0,0,0,0,0,0,C-1860,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11454,0.18,0.18,0,0,0,0,0,0,0,C-1860,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11455,0.338,0.012,0.157,0,0,0,0,0,0,C-1629,2,C-0579,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11456,0.338,0.012,0.157,0,0,0,0,0,0,C-1629,2,C-0579,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11457,0.014,0.012,0.002,0,0,0,0,0,0,C-1845,1,C-1846,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11458,0.014,0.012,0.002,0,0,0,0,0,0,C-1845,1,C-1846,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11459,0.014,0.012,0.002,0,0,0,0,0,0,C-1845,1,C-1846,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11460,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11461,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11462,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11463,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11464,0.387,0.035,0.026,0.326,0,0,0,0,0,C-1624,1,C-1631,1,C-2005,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11465,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11466,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11467,0.061,0.015,0.006,0.04,0,0,0,0,0,C-1621,1,C-1628,1,C-1638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11468,0.387,0.129,0.033,0.225,0,0,0,0,0,C-1625,1,C-1632,1,C-1642,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11469,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11470,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11471,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11472,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11473,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11474,0.076,0.032,0.006,0,0,0,0,0,0,C-0448,2,C-0449,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11475,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11476,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11477,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11478,0.048,0.019,0.005,0,0,0,0,0,0,C-1243,2,C-1244,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11479,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11480,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11481,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11482,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11483,0.27,0.026,0.109,0,0,0,0,0,0,C-1631,2,C-0580,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11484,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11485,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11486,0.069,0.015,0.036,0.006,0.012,0,0,0,0,C-1621,1,C-1622,1,C-1628,1,C-1660,1,NA,NA,NA,NA,NA,NA,NA,NA
TA-11487,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11488,0.113,0.036,0.044,0.012,0.021,0,0,0,0,C-1622,1,C-1623,1,C-1629,1,C-1658,1,NA,NA,NA,NA,NA,NA,NA,NA
TA-11489,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11490,0.028,0.012,0.002,0,0,0,0,0,0,C-1845,2,C-1846,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11491,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11492,0.051,0.016,0.005,0.03,0,0,0,0,0,C-1620,1,C-1627,1,C-1637,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11493,0.06,0.03,0,0,0,0,0,0,0,C-1637,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11494,0.051,0.016,0.005,0.03,0,0,0,0,0,C-1620,1,C-1627,1,C-1637,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11495,0.051,0.016,0.005,0.03,0,0,0,0,0,C-1620,1,C-1627,1,C-1637,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11496,0.042,0.016,0.005,0,0,0,0,0,0,C-1620,2,C-1627,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11497,0.042,0.016,0.005,0,0,0,0,0,0,C-1620,2,C-1627,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11498,0.042,0.016,0.005,0,0,0,0,0,0,C-1620,2,C-1627,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11499,0.042,0.016,0.005,0,0,0,0,0,0,C-1620,2,C-1627,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11500,0.051,0.016,0.005,0.03,0,0,0,0,0,C-1620,1,C-1627,1,C-1637,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11501,0.051,0.016,0.005,0.03,0,0,0,0,0,C-1620,1,C-1627,1,C-1637,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11502,0.051,0.016,0.005,0.03,0,0,0,0,0,C-1620,1,C-1627,1,C-1637,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11503,0.051,0.016,0.005,0.03,0,0,0,0,0,C-1620,1,C-1627,1,C-1637,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11504,0.06,0.03,0,0,0,0,0,0,0,C-1637,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11505,0.051,0.016,0.005,0.03,0,0,0,0,0,C-1620,1,C-1627,1,C-1637,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11506,0.051,0.016,0.005,0.03,0,0,0,0,0,C-1620,1,C-1627,1,C-1637,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11507,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11508,0.042,0.016,0.005,0,0,0,0,0,0,C-1620,2,C-1627,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11509,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11510,0.051,0.016,0.005,0.03,0,0,0,0,0,C-1620,1,C-1627,1,C-1637,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11511,0.051,0.016,0.005,0.03,0,0,0,0,0,C-1620,1,C-1627,1,C-1637,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11512,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11513,0.042,0.016,0.005,0,0,0,0,0,0,C-1620,2,C-1627,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11514,0.042,0.016,0.005,0,0,0,0,0,0,C-1620,2,C-1627,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11515,0.048,0.019,0.005,0,0,0,0,0,0,C-1243,2,C-1244,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11516,0.048,0.019,0.005,0,0,0,0,0,0,C-1243,2,C-1244,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11517,0.048,0.019,0.005,0,0,0,0,0,0,C-1243,2,C-1244,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11518,0.048,0.019,0.005,0,0,0,0,0,0,C-1243,2,C-1244,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11519,0.048,0.019,0.005,0,0,0,0,0,0,C-1243,2,C-1244,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11520,0.048,0.019,0.005,0,0,0,0,0,0,C-1243,2,C-1244,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11521,0.34,0.17,0,0,0,0,0,0,0,C-1781,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11522,0.34,0.17,0,0,0,0,0,0,0,C-1781,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11523,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11524,8.217,0.094,1.023,3.62,0.052,0.95,0.15,1.042,0.263,C-1253,1,C-1496,2,C-1500,1,C-1708,1,C-1811,1,C-1920,1,C-1921,1,C-1981,1
TA-11525,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11526,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11527,0.042,0.016,0.005,0,0,0,0,0,0,C-1620,2,C-1627,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11528,0.657,0.129,0.033,0.495,0,0,0,0,0,C-1625,1,C-1632,1,C-2032,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11529,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11530,5.451,2.183,3.268,0,0,0,0,0,0,C-1615,1,C-0275,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11531,0.21,0.035,0.026,0.149,0,0,0,0,0,C-1624,1,C-1631,1,C-1641,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11532,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11533,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11534,0.11,0.009,0.046,0,0,0,0,0,0,C-1420,2,C-1421,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11535,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11536,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11537,0.27,0.026,0.109,0,0,0,0,0,0,C-1631,2,C-0580,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11538,0.27,0.026,0.109,0,0,0,0,0,0,C-1631,2,C-0580,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11539,0.338,0.012,0.157,0,0,0,0,0,0,C-1629,2,C-0579,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11540,0.27,0.026,0.109,0,0,0,0,0,0,C-1631,2,C-0580,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11541,0.27,0.026,0.109,0,0,0,0,0,0,C-1631,2,C-0580,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11542,0.338,0.012,0.157,0,0,0,0,0,0,C-1629,2,C-0579,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11543,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11544,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11545,0.387,0.129,0.033,0.225,0,0,0,0,0,C-1625,1,C-1632,1,C-1642,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11546,0.1,0.05,0,0,0,0,0,0,0,C-1647,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11547,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11548,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11549,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11550,0.088,0.036,0.012,0.04,0,0,0,0,0,C-1622,1,C-1629,1,C-1646,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11551,0.088,0.036,0.012,0.04,0,0,0,0,0,C-1622,1,C-1629,1,C-1646,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11552,0.088,0.036,0.012,0.04,0,0,0,0,0,C-1622,1,C-1629,1,C-1646,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11553,0.088,0.036,0.012,0.04,0,0,0,0,0,C-1622,1,C-1629,1,C-1646,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11554,0.088,0.036,0.012,0.04,0,0,0,0,0,C-1622,1,C-1629,1,C-1646,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11555,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11556,1.396,0.072,0.021,1.303,0,0,0,0,0,C-1745,1,C-0520,1,C-0710,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11557,1.938,1.938,0,0,0,0,0,0,0,C-0772,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11558,0.324,0.129,0.033,0,0,0,0,0,0,C-1625,2,C-1632,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11559,0.014,0.012,0.002,0,0,0,0,0,0,C-1845,1,C-1846,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11560,0.014,0.012,0.002,0,0,0,0,0,0,C-1845,1,C-1846,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-11561,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
