tube_assembly_id,quantity,cost
TA-13036,No,1,1.59133778091841
TA-13037,Yes,1,6.39317171424915
TA-13039,No,1,3.28839380602371
TA-13040,Yes,1,5.1245527840065
TA-13040,Yes,1,8.31557452301597
TA-13042,Yes,1,6.08992727697624
TA-13043,No,27,5.1468092564669
TA-13044,No,1,3.31065027848411
TA-13046,No,1,10.8444662063286
TA-13048,No,4,96.8323475570739
TA-13050,No,1,62.5963287948677
TA-13051,No,1,99.5977142602783
TA-13052,Yes,1,32.1884232958497
TA-13052,Yes,6,7.93999655024677
TA-13052,Yes,20,3.46644558570689
TA-13053,Yes,1,32.2774491856913
TA-13053,Yes,6,8.02902244008836
TA-13053,Yes,20,3.55547147554848
TA-13055,Yes,1,26.1068421960461
TA-13055,Yes,2,15.9161598682417
TA-13055,Yes,5,9.8011940597475
TA-13055,Yes,10,7.76194477056359
TA-13055,Yes,25,6.54062084429928
TA-13055,Yes,50,6.19842758022067
TA-13055,Yes,100,6.04541433205544
TA-13055,Yes,250,5.9536063831563
TA-13059,Yes,1,25.6450203924929
TA-13059,Yes,2,15.4543380646884
TA-13059,Yes,5,9.33937225619425
TA-13059,Yes,10,7.30012296701034
TA-13059,Yes,25,6.07879904074604
TA-13059,Yes,50,5.73660577666743
TA-13059,Yes,100,5.58359252850219
TA-13059,Yes,250,5.49178457960306
TA-13060,Yes,1,25.2944809512416
TA-13060,Yes,2,15.1037986234372
TA-13060,Yes,5,8.988832814943
TA-13060,Yes,10,6.95236558481663
TA-13060,Yes,25,5.72825959949478
TA-13060,Yes,50,5.38606633541617
TA-13060,Yes,100,5.23305308725094
TA-13060,Yes,250,5.1412451383518
TA-13061,Yes,1,27.2057555237783
TA-13061,Yes,2,17.0150731959738
TA-13061,Yes,5,10.9001073874796
TA-13061,Yes,10,8.86364015735326
TA-13061,Yes,25,7.6395341720314
TA-13061,Yes,50,7.30012296701034
TA-13061,Yes,100,7.14432765978756
TA-13061,Yes,250,7.05251971088842
TA-13062,No,1,2.97123907346305
TA-13069,No,1,1.82503074175259
TA-13072,No,5,11.565019502234
TA-13076,Yes,1,31.3176388108367
TA-13076,Yes,6,7.60614946334081
TA-13076,Yes,20,3.23275262487272
TA-13078,Yes,1,36.6619742603896
TA-13078,Yes,6,9.56193698079823
TA-13078,Yes,20,3.55268941649093
TA-13081,Yes,1,32.5278345008708
TA-13081,Yes,6,10.137823205711
TA-13081,Yes,20,5.1134245477763
TA-13084,No,1,1.62472248960901
TA-13085,No,70,5.86736255237226
TA-13095,No,2,8.88033251169856
TA-13096,Yes,1,13.4790761338282
TA-13096,Yes,2,8.24880510563478
TA-13096,Yes,3,6.50445407655114
TA-13096,Yes,5,4.29828124391425
TA-13096,Yes,10,3.42471469984365
TA-13096,Yes,20,2.98793142780835
TA-13098,Yes,1,17.2348558615202
TA-13098,Yes,2,11.2895956555366
TA-13098,Yes,3,9.30876960656121
TA-13098,Yes,5,6.43490260011239
TA-13098,Yes,10,5.44448957562471
TA-13098,Yes,20,4.94650100432332
TA-13108,Yes,1,36.4978327759942
TA-13108,Yes,6,9.37832108299995
TA-13108,Yes,20,3.3662914596351
TA-13110,No,5,43.7979557430045
TA-13111,Yes,20,8.29053599149803
TA-13111,Yes,20,8.29053599149803
TA-13112,No,18,3.20214997523967
TA-13115,No,1,6.50445407655114
TA-13117,No,100,3.72239501900146
TA-13121,Yes,1,254.719763191133
TA-13121,Yes,2,146.837077057472
TA-13121,Yes,3,108.469700594804
TA-13121,Yes,4,91.0901776622914
TA-13121,Yes,5,80.6630203145952
TA-13124,No,10,9.08064076384213
TA-13126,Yes,1,37.7135925841434
TA-13126,Yes,6,9.3699749058273
TA-13126,Yes,20,4.14248593669146
TA-13128,Yes,1,32.205115650195
TA-13128,Yes,6,8.49362630269915
TA-13128,Yes,20,4.12022946423107
TA-13129,Yes,1,31.9936791618212
TA-13129,Yes,6,8.28218981432538
TA-13129,Yes,20,3.90879297585729
TA-13133,No,1,61.8479549083868
TA-13134,No,2,41.6418599734035
TA-13136,No,1,7.24448178585935
TA-13138,No,1,52.2915820457037
TA-13140,Yes,1,28.0348091229281
TA-13140,Yes,75,11.2228262381554
TA-13144,No,85,10.1739899734592
TA-13146,No,1,5.1245527840065
TA-13151,No,1,4.2843709486265
TA-13154,No,25,5.07169366191305
TA-13156,Yes,1,35.7466768304558
TA-13156,Yes,6,7.40305915213968
TA-13156,Yes,20,2.17557018300384
TA-13157,Yes,1,35.7466768304558
TA-13157,Yes,6,7.40305915213968
TA-13157,Yes,20,2.17557018300384
TA-13159,No,1,12.6249840031604
TA-13161,No,1,3.56659971177868
TA-13164,No,1,7.14989177790266
TA-13165,No,1,6.63242879319842
TA-13167,No,1,2.69025110865053
TA-13168,No,20,5.17184778798484
TA-13169,No,20,5.17741190609994
TA-13170,No,32,21.3495212076362
TA-13172,No,1,3.8030747316704
TA-13176,No,1,247.2638449169
TA-13180,No,1,4.56814097249656
TA-13182,No,1,36.714833382483
TA-13189,No,1,19.9028504977104
TA-13190,No,50,4.60987185835981
TA-13191,No,1,4.2788068305114
TA-13195,Yes,5,33.7213378365596
TA-13195,Yes,19,7.2083150181112
TA-13195,Yes,20,2.32023725399643
TA-13198,No,1,4.44016625584928
TA-13201,No,37,4.54310244097862
TA-13203,No,36,23.8672846547186
TA-13207,Yes,5,35.1040211881618
TA-13207,Yes,19,8.59099836971339
TA-13207,Yes,20,3.70292060559862
TA-13208,Yes,1,35.2904191450176
TA-13208,Yes,6,8.23767686940458
TA-13208,Yes,20,3.24944497921802
TA-13212,No,1,1.2825292255304
TA-13214,Yes,1,29.1671071593508
TA-13214,Yes,6,7.61171358145591
TA-13214,Yes,20,3.63058707010232
TA-13215,Yes,1,29.0335683245884
TA-13215,Yes,6,7.47817474669352
TA-13215,Yes,20,3.49704823533994
TA-13216,Yes,1,28.5689644619776
TA-13216,Yes,6,7.01357088408273
TA-13216,Yes,20,3.03522643178669
TA-13217,No,14,2.1616598877161
TA-13218,Yes,1,31.334331165182
TA-13218,Yes,6,7.08590441957902
TA-13218,Yes,20,2.61235345503914
TA-13219,Yes,1,31.8740506223466
TA-13219,Yes,6,7.6228418176861
TA-13219,Yes,20,3.15207291220378
TA-13220,No,1,12.5192657589735
TA-13225,Yes,20,6.90507058083829
TA-13225,Yes,20,6.90507058083829
TA-13226,Yes,20,6.93289117141379
TA-13226,Yes,20,6.93289117141379
TA-13229,No,1,4.7155901025467
TA-13230,No,1,9.99315613471843
TA-13231,No,60,3.78916443638265
TA-13234,No,1,18.4506156696694
TA-13240,Yes,1,31.6236653071671
TA-13240,Yes,6,7.37245650250663
TA-13240,Yes,20,2.90168759702431
TA-13242,No,1,1.36320893819934
TA-13245,No,1,12.3300857430602
TA-13247,No,1,1.22410598532186
TA-13254,No,10,57.7666742709614
TA-13267,Yes,1,31.2842541021461
TA-13267,Yes,6,7.03582735654312
TA-13267,Yes,20,2.56227639200325
TA-13268,Yes,1,31.754422082872
TA-13268,Yes,6,7.50599533726902
TA-13268,Yes,20,3.03244437272914
TA-13269,Yes,1,30.9559711333552
TA-13269,Yes,6,6.70754438775226
TA-13269,Yes,20,2.23399342321239
TA-13270,No,1,2.5372378604853
TA-13276,No,9,70.8757365501355
TA-13284,No,20,3.4108044045559
TA-13287,No,18,63.9762300874123
TA-13290,Yes,1,36.8066413313822
TA-13290,Yes,6,9.72886052425121
TA-13290,Yes,20,3.71961295994391
TA-13291,Yes,1,30.7417525859239
TA-13291,Yes,6,8.0874456802969
TA-13291,Yes,20,3.05748290424709
TA-13292,Yes,1,30.6137778692766
TA-13292,Yes,6,7.93999655024677
TA-13292,Yes,20,2.91281583325451
TA-13299,No,1,4.12301152328862
TA-13301,No,90,8.4797160074114
TA-13306,Yes,1,27.6759235045042
TA-13306,Yes,2,15.8160057421699
TA-13306,Yes,5,8.69949867295783
TA-13306,Yes,10,6.32640229686796
TA-13306,Yes,25,4.90477011846007
TA-13306,Yes,50,4.49580743700027
TA-13306,Yes,100,4.30940948014444
TA-13306,Yes,250,4.19812711784246
TA-13309,No,1,2.1616598877161
TA-13310,No,5,100.593691402881
TA-13311,Yes,1,32.878373942122
TA-13311,Yes,6,8.62994719651909
TA-13311,Yes,20,4.15639623197921
TA-13313,Yes,1,11.1310182892562
TA-13313,Yes,2,7.16658413224796
TA-13313,Yes,3,5.84788813896941
TA-13313,Yes,5,3.98947268852623
TA-13313,Yes,10,3.32734263282941
TA-13316,Yes,1,11.3925318406659
TA-13316,Yes,2,7.43087974271518
TA-13316,Yes,3,6.10940169037908
TA-13316,Yes,5,4.20925535407266
TA-13316,Yes,10,3.54712529837583
TA-13316,Yes,20,3.21884232958497
TA-13318,No,36,4.89920600034498
TA-13320,No,15,25.1998909432849
TA-13322,No,1,10.866722678789
TA-13323,No,1,61.4473384040996
TA-13324,No,20,4.54310244097862
TA-13326,No,5,15.2568118716024
TA-13328,Yes,5,16.970560251053
TA-13328,Yes,15,23.296962547921
TA-13330,No,1,4.12579358234617
TA-13331,No,55,2.11436488373775
TA-13336,No,1,198.803158193442
TA-13337,No,1,12.0101489514419
TA-13341,No,1,15.6045692537961
TA-13342,No,1,15.6045692537961
TA-13345,No,1,230.988799430234
TA-13347,No,1,181.045275229103
TA-13349,Yes,1,26.4852022278729
TA-13352,No,1,4.65716686233815
TA-13355,Yes,1,46.0987185835981
TA-13355,Yes,6,46.0987185835981
TA-13356,No,1,8.31279246395842
TA-13358,No,1,121.937648492402
TA-13359,No,15,26.4685098735276
TA-13361,No,1,1.98360810803292
TA-13363,No,1,5.25530955971133
TA-13366,Yes,1,24.2929396905237
TA-13366,Yes,2,16.3612893174496
TA-13366,Yes,3,13.721115271835
TA-13366,Yes,5,9.8457070046683
TA-13366,Yes,10,8.5242289523322
TA-13366,Yes,20,7.86488095569293
TA-13367,Yes,1,24.0091696666537
TA-13367,Yes,2,16.0719551754645
TA-13367,Yes,3,13.4317811298498
TA-13367,Yes,5,9.60088580760392
TA-13367,Yes,10,8.27940775526783
TA-13367,Yes,20,7.61727769957101
TA-13368,Yes,1,22.8073201537922
TA-13368,Yes,2,14.8756697807181
TA-13368,Yes,3,12.2327136760459
TA-13368,Yes,5,8.59378042877094
TA-13368,Yes,10,7.27230237643485
TA-13368,Yes,20,6.61017232073802
TA-13369,Yes,1,22.9352948704395
TA-13369,Yes,2,15.0064265564229
TA-13369,Yes,3,12.3662525108083
TA-13369,Yes,5,8.70506279107293
TA-13369,Yes,10,7.38358473873683
TA-13369,Yes,20,6.72145468304001
TA-13374,No,1,4.95484718149597
TA-13375,No,1,4.91589835469027
TA-13376,No,1,12.6333301803331
TA-13377,No,35,3.61389471575703
TA-13380,No,85,19.1850792608625
TA-13384,No,1,11.5511092069462
TA-13385,Yes,1,18.144589173339
TA-13385,Yes,2,12.1965469082978
TA-13385,Yes,3,10.2157208593224
TA-13385,Yes,5,7.29734090795279
TA-13385,Yes,10,6.30692788346511
TA-13385,Yes,20,5.80893931216372
TA-13385,Yes,50,5.5112589930059
TA-13387,Yes,1,22.8351407443677
TA-13387,Yes,2,14.9062724303511
TA-13387,Yes,3,12.263316325679
TA-13387,Yes,5,8.59099836971339
TA-13387,Yes,10,7.26673825831975
TA-13387,Yes,20,6.60460820262292
TA-13387,Yes,50,6.20677375739332
TA-13388,Yes,1,20.078120218336
TA-13388,Yes,2,14.1300779532948
TA-13388,Yes,3,12.1492519043194
TA-13388,Yes,5,8.80243485808717
TA-13388,Yes,10,7.80645771548438
TA-13388,Yes,20,7.31403326229809
TA-13391,Yes,1,14.6614512332868
TA-13391,Yes,2,9.42839814603584
TA-13391,Yes,3,7.68682917600975
TA-13391,Yes,5,5.31095074086233
TA-13391,Yes,10,4.43738419679173
TA-13391,Yes,20,4.00060092475643
TA-13392,Yes,1,14.9535674343295
TA-13394,Yes,1,18.4506156696694
TA-13396,Yes,1,33.7853251948832
TA-13396,Yes,6,10.0738358473874
TA-13396,Yes,20,5.70043900891928
TA-13399,Yes,1,33.4236575174018
TA-13399,Yes,6,9.17244871274127
TA-13399,Yes,20,4.70167980725895
TA-13401,No,1,3.28561174696616
TA-13403,Yes,1,6.81882675005425
TA-13424,Yes,1,15.6741207302349
TA-13424,Yes,6,4.03398563344703
TA-13424,Yes,20,1.88623604101868
TA-13428,Yes,1,20.6734808566516
TA-13428,Yes,2,12.7473946016926
TA-13428,Yes,3,10.1044384970204
TA-13428,Yes,5,6.74371115550041
TA-13428,Yes,10,5.41945104410676
TA-13428,Yes,20,4.76010304746749
TA-13429,Yes,1,21.0629691247086
TA-13429,Yes,2,13.134100810692
TA-13429,Yes,3,10.4939267650774
TA-13429,Yes,5,7.06643000617617
TA-13429,Yes,10,5.74495195384007
TA-13429,Yes,20,5.0856039572008
TA-13430,Yes,1,33.0508616036901
TA-13430,Yes,6,7.40027709308213
TA-13430,Yes,20,2.66521257713259
TA-13433,No,1,12.5192657589735
TA-13434,Yes,1,27.3448584766557
TA-13434,Yes,6,5.78946489876087
TA-13434,Yes,20,1.81390250552239
TA-13437,No,35,5.38328427635862
TA-13438,Yes,1,24.5794917734514
TA-13438,Yes,2,14.3888094456469
TA-13438,Yes,5,8.27384363715273
TA-13438,Yes,10,6.23459434796882
TA-13438,Yes,25,5.01327042170451
TA-13438,Yes,50,4.6710771576259
TA-13438,Yes,100,4.51806390946067
TA-13438,Yes,250,4.42625596056153
TA-13440,No,25,6.7826599823061
TA-13441,No,25,25.5782509751117
TA-13442,No,30,13.5402814330943
TA-13444,No,60,8.60212660594359
TA-13445,No,60,9.67321934310021
TA-13446,No,1,11.4926859667377
TA-13447,Yes,100,21.9393177278367
TA-13447,Yes,1045,11.4926859667377
TA-13453,No,12,11.6568274511331
TA-13456,No,1,17.306963772027
TA-13458,Yes,1,36.6619742603896
TA-13458,Yes,6,8.31557452301597
TA-13458,Yes,20,3.09086761293769
TA-13459,Yes,1,26.5269331137361
TA-13459,Yes,1,26.5269331137361
TA-13462,Yes,1,17.7857035549151
TA-13462,Yes,2,11.8376612898739
TA-13462,Yes,3,9.85405318184094
TA-13462,Yes,5,7.01913500219783
TA-13462,Yes,10,6.02872197771014
TA-13462,Yes,20,5.5335154654663
TA-13463,Yes,1,11.0725950490477
TA-13463,Yes,2,7.11094295109697
TA-13463,Yes,3,5.78946489876087
TA-13463,Yes,5,3.98390857041113
TA-13463,Yes,10,3.32177851471431
TA-13463,Yes,20,2.9907134868659
TA-13470,No,1,5.43057928033696
TA-13475,No,1,3.19658585712457
TA-13478,No,35,5.75608019007027
TA-13479,Yes,1,38.8570188567963
TA-13479,Yes,6,10.5106191194227
TA-13479,Yes,20,5.28591220934438
TA-13480,Yes,1,38.6900953133433
TA-13480,Yes,6,10.3464776350272
TA-13480,Yes,20,5.1189886658914
TA-13482,No,20,5.76164430818537
TA-13483,No,25,24.2317343912577
TA-13490,No,1,56.7011456519199
TA-13491,No,1,8.02067626291571
TA-13492,No,5,32.1717309415044
TA-13495,Yes,1,31.445613527484
TA-13495,Yes,6,7.19718678188101
TA-13495,Yes,20,2.72641787639868
TA-13497,No,1,127.852306048753
TA-13499,No,5,16.0886475298098
TA-13500,No,1,50.7113725010154
TA-13501,Yes,1,27.695397917907
TA-13501,Yes,6,6.14000434001213
TA-13501,Yes,20,2.15887782865855
TA-13502,Yes,1,1.80277426929219
TA-13502,Yes,150,1.92796692688192
TA-13503,Yes,1,5.60028488284749
TA-13503,Yes,1,5.32764309520762
TA-13504,Yes,1,8.87755045264101
TA-13505,No,30,3.34403498717471
TA-13506,Yes,1,5.89796520200531
TA-13506,Yes,1,6.40986406859445
TA-13509,No,6,7.69239329412485
TA-13514,Yes,1,7.03582735654312
TA-13514,Yes,1,6.61851849791067
TA-13516,No,85,10.2964005719913
TA-13520,No,3,90.6784329217741
TA-13523,Yes,1,20.3618902422061
TA-13523,Yes,2,12.4385860463046
TA-13523,Yes,3,9.7956299416324
TA-13523,Yes,5,6.47385142691809
TA-13523,Yes,10,5.15237337458199
TA-13523,Yes,20,4.49302537794272
TA-13524,Yes,1,20.4091852461844
TA-13524,Yes,2,12.4830989912254
TA-13524,Yes,3,9.84292494561075
TA-13524,Yes,5,6.51558231278134
TA-13524,Yes,10,5.19410426044524
TA-13524,Yes,20,4.53475626380597
TA-13525,Yes,1,20.3618902422061
TA-13525,Yes,2,12.4385860463046
TA-13525,Yes,3,9.7956299416324
TA-13525,Yes,5,6.47385142691809
TA-13525,Yes,10,5.15237337458199
TA-13525,Yes,20,4.49302537794272
TA-13526,Yes,1,20.3618902422061
TA-13526,Yes,2,12.4385860463046
TA-13526,Yes,3,9.7956299416324
TA-13526,Yes,5,6.47385142691809
TA-13526,Yes,10,5.15237337458199
TA-13526,Yes,20,4.49302537794272
TA-13529,No,1,4.74897481123729
TA-13534,No,1,105.448384458305
TA-13537,No,10,5.44170751656716
TA-13540,No,1,13.4623837794829
TA-13542,Yes,1,30.5776111015285
TA-13542,Yes,6,7.27786649454995
TA-13542,Yes,20,2.13662135619815
TA-13546,Yes,1,6.68250585623432
TA-13547,No,37,5.55298987886915
TA-13548,Yes,1,36.6564101422745
TA-13548,Yes,6,8.31001040490088
TA-13548,Yes,20,3.08252143576504
TA-13549,Yes,1,31.2619976296857
TA-13549,Yes,6,7.01357088408273
TA-13549,Yes,20,2.54001991954285
TA-13553,Yes,1,78.0617950957863
TA-13553,Yes,3,30.9392787790099
TA-13553,Yes,5,20.7152117425149
TA-13553,Yes,10,12.9616131491239
TA-13557,No,1,1.94744134028477
TA-13559,Yes,1,21.9810486137
TA-13559,Yes,2,14.0521802996834
TA-13559,Yes,3,11.4120062540688
TA-13559,Yes,5,7.85375271946273
TA-13559,Yes,10,6.53227466712663
TA-13559,Yes,20,5.87014461142981
TA-13561,Yes,1,22.5068577755769
TA-13561,Yes,2,14.5779894615603
TA-13561,Yes,3,11.9378154159456
TA-13561,Yes,5,8.31001040490088
TA-13561,Yes,10,6.98575029350723
TA-13561,Yes,20,6.32640229686796
TA-13562,Yes,1,22.1507542162105
TA-13562,Yes,2,12.5860351763547
TA-13562,Yes,5,6.84664734062975
TA-13562,Yes,10,4.93537276809312
TA-13562,Yes,25,3.78638237732511
TA-13562,Yes,50,3.47200970382199
TA-13562,Yes,100,3.33012469188696
TA-13562,Yes,250,3.24666292016047
TA-13563,No,1,2.5817508054061
TA-13568,No,28,3.85036973564875
TA-13572,No,1,7.89548360532597
TA-13574,Yes,1,68.7530254892251
TA-13574,Yes,2,38.8931856245444
TA-13574,Yes,5,19.2240280876682
TA-13574,Yes,10,13.3622296534111
TA-13574,Yes,25,10.3576058712574
TA-13577,Yes,1,12.683407243369
TA-13577,Yes,2,8.71619102730313
TA-13577,Yes,3,7.39749503402458
TA-13577,Yes,5,5.38606633541617
TA-13577,Yes,10,4.72393627971935
TA-13577,Yes,20,4.39565331092848
TA-13578,No,1,10.8222097338682
TA-13584,Yes,1,11.4648653761622
TA-13584,Yes,2,7.50043121915392
TA-13584,Yes,3,6.17895316681783
TA-13584,Yes,5,4.32331977543219
TA-13584,Yes,10,3.66118971973537
TA-13584,Yes,20,3.33012469188696
TA-13592,Yes,1,2.72085375828358
TA-13593,Yes,1,3.65840766067782
TA-13595,No,1,4.49024331888517
TA-13600,No,1,310.97021527573
TA-13604,No,1,3.12703438068583
TA-13611,No,30,6.56009525770213
TA-13619,Yes,1,15.4738124780913
TA-13619,Yes,2,10.2407593908403
TA-13619,Yes,3,8.4964083617567
TA-13619,Yes,5,6.02037580053749
TA-13619,Yes,10,5.14959131552445
TA-13619,Yes,20,4.71280804348915
TA-13623,No,1,2.04203134824146
TA-13624,No,1,2.17278812394629
TA-13625,Yes,1,30.5442263928379
TA-13625,Yes,6,6.29579964723491
TA-13625,Yes,20,1.82224868269504
TA-13626,Yes,1,30.5442263928379
TA-13626,Yes,6,6.29579964723491
TA-13626,Yes,20,1.82224868269504
TA-13627,Yes,1,31.0032661373336
TA-13627,Yes,6,6.75205733267306
TA-13627,Yes,20,2.28128842719073
TA-13630,No,1,11.0837232852779
TA-13633,Yes,1,30.5525725700105
TA-13633,Yes,6,6.30136376535001
TA-13633,Yes,20,1.83059485986769
TA-13634,Yes,1,30.5998675739889
TA-13634,Yes,6,6.34865876932836
TA-13634,Yes,20,1.87788986384603
TA-13635,No,1,2.9851493687508
TA-13638,No,1,9.51464197681988
TA-13639,No,1,19.4771954619053
TA-13645,Yes,8,76.4648931967528
TA-13645,Yes,12,65.4562855060287
TA-13645,Yes,16,57.2241727547392
TA-13645,Yes,24,50.4832436582964
TA-13645,Yes,32,47.2171063247331
TA-13646,Yes,1,32.1355641737563
TA-13646,Yes,6,7.88713742815332
TA-13646,Yes,20,3.416368522671
TA-13647,Yes,5,24.952287687163
TA-13647,Yes,19,5.23027102819339
TA-13647,Yes,20,1.59411983997596
TA-13649,No,1,69.056269926498
TA-13650,No,5,6.3458767102708
TA-13651,No,5,5.5669001741569
TA-13652,Yes,5,30.7612269993267
TA-13652,Yes,19,6.51280025372379
TA-13652,Yes,20,2.04203134824146
TA-13655,Yes,5,30.4663287392265
TA-13655,Yes,19,6.21790199362352
TA-13655,Yes,20,1.74435102908365
TA-13656,Yes,5,31.476216177117
TA-13656,Yes,19,7.76472682962114
TA-13656,Yes,20,3.39132999115305
TA-13657,Yes,5,36.4561018901309
TA-13657,Yes,19,8.1097021527573
TA-13657,Yes,20,2.88221318362146
TA-13658,Yes,5,36.8761928078209
TA-13658,Yes,19,8.5297930704473
TA-13658,Yes,20,3.30508616036901
TA-13660,Yes,5,36.6675383785047
TA-13660,Yes,19,8.32113864113107
TA-13660,Yes,20,3.09364967199524
TA-13662,Yes,5,32.0660126973175
TA-13662,Yes,19,8.35452334982167
TA-13662,Yes,20,3.98112651135358
TA-13663,Yes,5,31.0839458500025
TA-13663,Yes,19,7.37245650250663
TA-13663,Yes,20,2.99905966403855
TA-13664,Yes,5,31.0839458500025
TA-13664,Yes,19,7.37245650250663
TA-13664,Yes,20,2.99905966403855
TA-13666,Yes,5,31.6208832481096
TA-13666,Yes,19,7.37245650250663
TA-13666,Yes,20,2.89890553796676
TA-13671,Yes,5,32.0465382839147
TA-13671,Yes,19,8.33504893641882
TA-13671,Yes,20,3.96165209795074
TA-13673,Yes,5,32.2746671266338
TA-13673,Yes,19,8.5631777791379
TA-13673,Yes,20,4.18978094066981
TA-13674,Yes,5,33.9244281477607
TA-13674,Yes,19,6.87168587214769
TA-13674,Yes,20,1.88345398196113
TA-13675,Yes,5,35.2542523772695
TA-13675,Yes,19,8.20151010165644
TA-13675,Yes,20,3.21327821146987
TA-13676,Yes,5,34.7006226248171
TA-13676,Yes,19,7.6506624082616
TA-13676,Yes,20,2.65964845901749
TA-13678,Yes,5,32.3748212527056
TA-13678,Yes,19,8.12361244804505
TA-13678,Yes,20,3.65284354256272
TA-13679,Yes,5,34.6421993846085
TA-13679,Yes,19,7.58945710899551
TA-13679,Yes,20,2.60122521880894
TA-13680,Yes,5,31.1840999760743
TA-13680,Yes,19,6.93289117141379
TA-13680,Yes,20,2.46212226593146
TA-13686,No,30,5.03552689416491
TA-13689,No,1,21.3787589790956
TA-13693,No,9,5.42501516222186
TA-13698,No,1,2.17835224206139
TA-13701,No,1,1.24636245778225
TA-13702,No,29,5.58637458755974
TA-13705,Yes,1,30.747316704039
TA-13705,Yes,6,7.03582735654312
TA-13705,Yes,20,2.66521257713259
TA-13709,No,1,10.335349398797
TA-13710,No,1,2.73198199451378
TA-13711,No,1,4.16474240915186
TA-13712,No,1,4.36505066129544
TA-13713,No,1,10.9362741552278
TA-13715,No,1,4.36505066129544
TA-13716,No,1,4.16474240915186
TA-13719,No,1,7.30568708512544
TA-13720,No,1,4.63212833082021
TA-13721,No,1,12.6472404756208
TA-13728,No,5,6.45994113163034
TA-13737,No,1,16.3640713765072
TA-13739,Yes,1,15.2818504031204
TA-13739,Yes,2,9.3310260790216
TA-13739,Yes,3,7.35298208910379
TA-13739,Yes,5,4.87416746882703
TA-13739,Yes,10,3.88375444433934
TA-13739,Yes,20,3.3885479320955
TA-13740,Yes,1,11.0642488718751
TA-13740,Yes,2,7.09981471486677
TA-13740,Yes,3,5.78111872158822
TA-13740,Yes,5,3.97834445229603
TA-13740,Yes,10,3.31621439659921
TA-13740,Yes,20,2.9851493687508
TA-13744,Yes,1,21.6221629952761
TA-13744,Yes,2,13.696076740317
TA-13744,Yes,3,11.0531206356449
TA-13744,Yes,5,7.55050828218981
TA-13744,Yes,10,6.22903022985372
TA-13744,Yes,20,5.5669001741569
TA-13749,No,1,14.6085921111933
TA-13750,No,16,2.75145640791663
TA-13751,No,16,2.5650584510608
TA-13753,No,1,183.821770168537
TA-13756,No,5,13.0645493342533
TA-13757,Yes,5,12.5526504676641
TA-13757,Yes,10,7.11094295109697
TA-13759,Yes,1,32.174513000562
TA-13759,Yes,6,8.46302365306611
TA-13759,Yes,20,4.09240887365557
TA-13760,Yes,1,37.1738731269787
TA-13760,Yes,6,8.83025544866266
TA-13760,Yes,20,3.60276647952683
TA-13765,No,12,4.59317950401451
TA-13766,No,12,6.24015846608392
TA-13768,No,250,3.06026496330464
TA-13771,Yes,1,30.5748290424709
TA-13771,Yes,6,6.32640229686796
TA-13771,Yes,20,1.85285133232808
TA-13772,Yes,1,31.6681782520879
TA-13772,Yes,6,7.41696944742743
TA-13772,Yes,20,2.9462005419451
TA-13773,Yes,1,31.3148567517791
TA-13773,Yes,6,7.60336740428326
TA-13773,Yes,20,3.22997056581517
TA-13777,Yes,1,28.4409897453303
TA-13777,Yes,2,16.5810719829961
TA-13777,Yes,5,9.46734697284154
TA-13777,Yes,10,7.09425059675167
TA-13777,Yes,25,5.66983635928623
TA-13777,Yes,50,5.26365573688398
TA-13777,Yes,100,5.07725778002815
TA-13777,Yes,250,4.96319335866862
TA-13783,No,1,33.2650801511214
TA-13784,No,1,31.5207291220378
TA-13788,No,1,25.483660967155
TA-13789,Yes,1,32.2162438864252
TA-13789,Yes,6,7.96781714082227
TA-13789,Yes,20,3.49426617628239
TA-13790,No,15,4.52919214569087
TA-13791,No,20,6.832737045342
TA-13792,Yes,1,14.7560412412435
TA-13792,Yes,2,10.7888250251776
TA-13792,Yes,3,9.47291109095664
TA-13792,Yes,5,7.14154560073001
TA-13792,Yes,10,6.48219760409074
TA-13792,Yes,20,6.15113257624233
