tube_assembly_id,diameter,wall,length,num_bends,bend_radius
TA-10783,19.05,1.65,44,2,38.1
TA-10784,15.88,1.24,45.72,2,38.1
TA-10785,6.35,0.71,16,2,19.05
TA-10786,15.88,1.24,29,2,31.75
TA-10787,12.7,0.89,30.48,2,25.4
TA-10788,12.7,0.89,53.34,3,25.4
TA-10789,6.35,0.71,21,2,19.05
TA-10790,9.52,1.24,30,2,19.05
TA-10791,9.52,0.71,38.1,2,25.4
TA-10792,9.52,0.71,35.56,2,25.4
TA-10793,22.22,1.65,58,2,63.5
TA-10794,9.52,0.71,26,2,25.4
TA-10795,9.52,0.71,26,2,31.75
TA-10799,12.7,0.89,74,5,38.1
TA-10800,6.35,0.71,45.72,5,19.05
TA-10801,15.88,1.24,53,2,50.8
TA-10802,9.52,0.71,55.88,4,19.05
TA-10803,6.35,0.71,26,3,19.05
TA-10804,6.35,0.71,35.56,2,25.4
TA-10805,6.35,0.71,61,4,19.05
TA-10806,12.7,1.65,123,6,38.1
TA-10807,9.52,0.89,91,5,31.75
TA-10808,6.35,0.89,29,2,19.05
TA-10810,15.88,2.41,254,7,50.8
TA-10811,15.88,2.41,254,7,50.8
TA-10812,12.7,1.65,266,7,38.1
TA-10813,15.88,1.65,203,5,50.8
TA-10814,12.7,1.65,214,6,38.1
TA-10815,9.52,0.89,32,2,31.75
TA-10816,9.52,0.89,18,2,31.75
TA-10817,9.52,0.89,47,3,31.75
TA-10818,19.05,2.11,50,2,50.8
TA-10819,19.05,2.11,69,2,50.8
TA-10820,12.7,1.24,118,2,76.2
TA-10821,25.4,2.41,53,2,63.5
TA-10822,6.35,0.89,25,2,19.05
TA-10825,6.35,0.71,96,2,19.05
TA-10826,12.7,0.89,25,1,38.1
TA-10827,9.52,0.89,295,2,38.1
TA-10828,9.52,0.89,263,6,19.05
TA-10829,7.94,0.89,51,1,25.4
TA-10830,7.94,0.89,93,5,25.4
TA-10831,6.35,0.71,39,2,19.05
TA-10832,7.94,0.89,97,5,25.4
TA-10833,7.94,0.89,34,2,25.4
TA-10834,6.35,0.71,338,2,19.05
TA-10835,12.7,0.89,58,4,25.4
TA-10838,9.52,0.89,294,3,31.75
TA-10840,12.7,0.89,182,2,38.1
TA-10841,25.4,2.11,166,2,50.8
TA-10842,25.4,2.11,85,2,50.8
TA-10843,9.52,0.89,170,4,31.75
TA-10844,9.52,0.89,181,4,31.75
TA-10846,25.4,2.11,35,0,0
TA-10847,25.4,2.11,26,0,0
TA-10848,25.4,2.11,61,1,50.8
TA-10849,9.52,0.89,206,6,31.75
TA-10850,12.7,0.89,208,7,38.1
TA-10851,9.52,0.89,208,4,31.75
TA-10852,12.7,0.89,204,6,38.1
TA-10855,25.4,2.11,81,2,50.8
TA-10856,25.4,2.11,60,2,50.8
TA-10857,25.4,2.11,35,2,50.8
TA-10858,19.05,1.65,84,2,38.1
TA-10859,19.05,1.65,55,3,38.1
TA-10860,19.05,1.65,367,2,38.1
TA-10862,19.05,1.65,38,2,31.75
TA-10867,9.52,0.71,101,0,0
TA-10868,19.05,1.65,57,2,38.1
TA-10869,19.05,1.65,37,2,38.1
TA-10870,19.05,1.65,70,2,38.1
TA-10871,19.05,1.65,49,2,38.1
TA-10872,19.05,1.65,53,3,38.1
TA-10873,19.05,1.65,52,3,38.1
TA-10874,19.05,1.65,62,2,38.1
TA-10875,19.05,2.11,59,3,38.1
TA-10876,9.52,0.89,198,2,31.75
TA-10877,9.52,0.71,138,3,31.75
TA-10878,12.7,0.89,134,3,38.1
TA-10880,9.52,0.89,110,2,31.75
TA-10881,25.4,2.11,214,5,50.8
TA-10882,25.4,2.11,131,4,50.8
TA-10883,12.7,0.89,139,3,38.1
TA-10887,15.88,1.65,230,5,38.1
TA-10888,25.4,1.65,241,3,50.8
TA-10889,9.52,0.71,356,2,19.05
TA-10890,6.35,0.71,44,1,38.1
TA-10891,25.4,2.11,166,3,50.8
TA-10895,50.8,1.65,85,2,76.2
TA-10896,31.75,3.05,142,5,76.2
TA-10898,31.75,3.05,162,5,76.2
TA-10899,12.7,1.65,101,1,50.8
TA-10900,12.7,0.89,30,2,38.1
TA-10901,12.7,0.89,18,2,19.1
TA-10902,12.7,0.89,16,2,19.1
TA-10903,12.7,0.89,97,4,19.1
TA-10904,12.7,0.89,101,3,25.4
TA-10905,6.35,0.71,108,1,38.1
TA-10906,6.35,0.71,96,2,50.8
TA-10907,6.35,0.71,66,2,38.1
TA-10908,6.35,0.71,223,4,38.1
TA-10909,6.35,0.71,177,4,38.1
TA-10910,6.35,0.71,164,4,38.1
TA-10911,6.35,0.71,98,3,38.1
TA-10912,6.35,0.71,98,3,38.1
TA-10913,9.52,0.89,123,3,38.1
TA-10914,9.52,0.89,96,2,38.1
TA-10915,6.35,0.89,131,2,25.4
TA-10916,9.52,1.24,107,3,19
TA-10917,9.52,1.24,106,3,19
TA-10918,9.52,1.24,25,2,19.05
TA-10919,9.52,1.24,25,2,19.05
TA-10920,9.52,1.24,100,5,19
TA-10921,9.52,1.24,119,6,19
TA-10922,12.7,1.65,183,8,38.1
TA-10923,12.7,1.24,108,4,38.1
TA-10924,12.7,1.24,108,4,38.1
TA-10925,12.7,1.24,115,5,38.1
TA-10926,12.7,1.24,115,5,38.1
TA-10927,6.35,0.71,102,8,19.05
TA-10928,6.35,0.71,102,8,19.05
TA-10929,4.76,0.71,26,3,25.4
TA-10930,4.76,0.71,34,3,25.4
TA-10931,15.88,1.24,129,5,38.1
TA-10932,15.88,1.24,123,5,38.1
TA-10933,6.35,0.71,47,0,0
TA-10934,6.35,0.71,74,3,25.4
TA-10935,6.35,0.71,100,4,25.4
TA-10936,12.7,0.89,164,6,50.8
TA-10937,9.52,0.89,31,3,25.4
TA-10938,12.7,1.65,183,5,38.1
TA-10939,6.35,0.71,95,5,19.05
TA-10940,6.35,0.71,90,5,19.05
TA-10941,9.52,0.71,134,6,38.1
TA-10942,12.7,0.89,52,2,50.8
TA-10943,15.88,0.89,51,2,50.8
TA-10944,9.52,0.89,27,2,25.4
TA-10945,6.35,0.89,29,1,25.4
TA-10946,6.35,0.89,25,2,25.4
TA-10947,6.35,0.71,115,3,25.4
TA-10948,6.35,0.71,115,6,25.4
TA-10949,6.35,0.71,193,8,25.4
TA-10950,6.35,0.71,139,6,25.4
TA-10951,6.35,0.71,135,5,25.4
TA-10952,4.76,0.71,4,3,25.4
TA-10953,6.35,0.71,64,2,19.05
TA-10954,6.35,0.71,34,2,25.4
TA-10955,6.35,0.71,76,2,19.05
TA-10956,12.7,0.89,36,3,38.1
TA-10957,9.52,1.24,143,6,25.4
TA-10958,9.52,1.24,39,1,25.4
TA-10959,9.52,1.24,154,5,25.4
TA-10960,9.52,1.24,117,6,25.4
TA-10961,6.35,0.71,90,5,25.4
TA-10962,7.94,0.89,60,4,25.4
TA-10963,7.94,0.89,35,3,25.4
TA-10964,7.94,0.89,55,3,19.05
TA-10965,9.52,0.71,117,5,31.75
TA-10966,6.35,0.71,88,3,25.4
TA-10967,6.35,0.71,54,2,25.4
TA-10968,6.35,0.71,120,3,25.4
TA-10969,6.35,0.71,35,1,25.4
TA-10970,9.52,1.24,69,3,19.05
TA-10971,9.52,1.24,76,5,25.4
TA-10972,12.7,1.24,26,1,38.1
TA-10973,12.7,1.24,24,2,38.1
TA-10974,12.7,1.24,66,3,38.1
TA-10975,9.52,1.24,89,3,25.4
TA-10976,9.52,1.24,123,5,25.4
TA-10977,9.52,1.24,125,4,25.4
TA-10978,9.52,1.24,126,4,25.4
TA-10979,12.7,1.24,17,1,25.4
TA-10980,9.52,1.65,32,3,25.4
TA-10981,9.52,1.65,36,2,25.4
TA-10982,12.7,0.89,117,5,38.1
TA-10983,9.52,0.71,168,7,38.1
TA-10984,7.94,0.71,24,2,25.4
TA-10985,7.94,0.71,40,3,25.4
TA-10986,25.4,1.65,63,2,50.8
TA-10987,6.35,0.71,204,1,38.1
TA-10988,6.35,0.71,200,1,38.1
TA-10989,6.35,0.71,196,1,38.1
TA-10990,6.35,0.71,192,1,38.1
TA-10991,9.52,0.89,96,5,38.1
TA-10992,6.35,0.89,64,4,25.4
TA-10993,9.52,0.71,89,9,25.4
TA-10994,6.35,0.89,40,4,19.05
TA-10995,6.35,0.89,85,4,19.05
TA-10996,6.35,2,135,7,25.4
TA-10997,6.35,0.89,37,2,19.05
TA-10998,15.88,1.65,108,6,38.1
TA-10999,15.88,1.65,155,6,38.1
TA-11000,15.88,1.65,121,5,38.1
TA-11001,15.88,1.65,149,7,31.75
TA-11002,15.88,1.65,87,5,38.1
TA-11003,15.88,1.65,40,2,38.1
TA-11004,9.52,1.65,15,1,19.05
TA-11005,9.52,1.65,18,1,19.05
TA-11006,9.52,1.65,121,4,25.4
TA-11007,9.52,1.65,51,5,19.05
TA-11008,9.52,1.65,33,2,19.05
TA-11009,6.35,0.89,14,2,19.05
TA-11010,15.88,1.65,252,0,0
TA-11011,22.22,1.65,76,4,63.5
TA-11012,15.88,1.24,105,6,50.8
TA-11013,15.88,1.65,343,0,0
TA-11014,9.52,1.24,50,3,19.05
TA-11015,6.35,0.89,66,4,19.05
TA-11016,6.35,0.89,26,2,25.4
TA-11017,6.35,0.89,29,3,19.05
TA-11018,6.35,0.89,36,2,19.05
TA-11020,15.88,1.65,80,2,31.75
TA-11021,15.88,1.65,117,4,31.75
TA-11022,15.88,1.65,55,3,38.1
TA-11023,9.52,0.89,48,5,38.1
TA-11024,9.52,0.89,99,5,38.1
TA-11025,6.35,0.71,62,3,19.05
TA-11026,6.35,0.71,13,0,0
TA-11027,6.35,2.375,96,8,19.05
TA-11028,12.7,1.65,242,4,38.1
TA-11029,9.52,0.89,20,1,19.05
TA-11030,9.52,0.89,46,3,25.4
TA-11031,15.88,1.65,115,6,38.1
TA-11032,15.88,1.65,113,7,38.1
TA-11033,6.35,0.89,79,0,0
TA-11034,6.35,0.71,32,4,19.05
TA-11035,6.35,0.89,49,4,19.05
TA-11036,9.52,1.65,51,0,0
TA-11037,9.52,1.65,105,0,0
TA-11038,101.6,1.65,29,0,0
TA-11040,9.52,1.65,159,9,25.4
TA-11041,9.52,1.65,141,8,25.4
TA-11042,9.52,0.89,61,2,19.05
TA-11044,9.52,1.65,194,10,25.4
TA-11045,9.52,1.65,192,9,25.4
TA-11046,12.7,1.24,49,1,38.1
TA-11047,15.88,1.65,125,5,31.75
TA-11048,15.88,1.65,41,2,31.75
TA-11049,15.88,1.65,43,2,25.4
TA-11050,15.88,1.65,40,2,31.75
TA-11051,9.52,0.89,99,7,38.1
TA-11052,6.35,0.89,198,6,25.4
TA-11053,6.35,0.89,21,1,25.4
TA-11054,9.52,1.24,54,7,19.05
TA-11055,9.52,0.89,90,7,38.1
TA-11056,9.52,0.89,52,4,38.1
TA-11057,6.35,0.71,88,5,25.4
TA-11058,6.35,0.89,77,4,25.4
TA-11059,6.35,0.89,69,3,19.05
TA-11060,12.7,1.24,47,2,38.1
TA-11061,12.7,1.24,79,5,38.1
TA-11062,15.88,1.24,69,5,38.1
TA-11063,6.35,0.89,46,7,19.05
TA-11064,25.4,1.65,54,3,38.1
TA-11065,25.4,1.65,49,3,38.1
TA-11066,25.4,1.65,24,1,38.1
TA-11067,6.35,0.89,67,4,19.05
TA-11068,9.52,0.89,45,4,25.4
TA-11069,6.35,0.89,40,4,19.05
TA-11070,9.52,0.71,48,4,19.05
TA-11071,6.35,0.71,56,2,19.05
TA-11072,25.4,1.65,27,1,50.8
TA-11073,6.35,0.71,9,0,0
TA-11074,12.7,1.65,21,1,38.1
TA-11075,25.4,1.65,96,2,50.8
TA-11076,6.35,0.71,30,2,19
TA-11077,6.35,2.375,69,10,19
TA-11078,6.35,2.375,69,11,19
TA-11079,6.35,2.375,69,11,19
TA-11080,6.35,2.375,74,9,19
TA-11081,6.35,2.375,85,10,19
TA-11082,6.35,2.375,96,8,19
TA-11083,9.52,0.71,47,2,38.1
TA-11084,9.52,0.71,156,3,38.1
TA-11086,9.52,0.71,109,6,31.8
TA-11087,9.52,0.71,115,6,31.8
TA-11088,9.52,0.71,112,7,31.8
TA-11089,9.52,0.71,106,7,31.8
TA-11090,9.52,0.71,110,5,31.8
TA-11091,6.35,2.375,83,16,19
TA-11092,6.35,2.375,83,13,25
TA-11093,6.35,2.375,83,13,19
TA-11094,6.35,2.375,83,9,19
TA-11095,6.35,2.375,83,5,19
TA-11096,6.35,2.375,70,11,19
TA-11097,6.35,2.375,70,7,19
TA-11098,6.35,2.375,70,5,19
TA-11099,6.35,2.375,70,4,19
TA-11100,12.7,0.89,61,2,25.4
TA-11101,12.7,0.89,121,5,25.4
TA-11102,12.7,0.89,72,4,25.4
TA-11103,12.7,0.89,96,5,25.4
TA-11105,25.4,1.65,25,2,50.8
TA-11109,19.05,1.65,70,2,38.1
TA-11110,19.05,1.65,59,2,38.1
TA-11111,19.05,1.65,50,2,38.1
TA-11112,19.05,1.65,38,2,38.1
TA-11113,19.05,2.11,83,4,50.8
TA-11114,12.7,1.65,111,5,31.75
TA-11115,6.35,0.89,63,8,12.7
TA-11116,6.35,0.89,65,9,12.7
TA-11117,6.35,0.89,60,7,12.7
TA-11118,6.35,0.89,17,2,12.7
TA-11119,6.35,0.89,79,8,12.7
TA-11120,6.35,0.89,84,8,12.7
TA-11121,41.28,1.65,132,5,101.6
TA-11122,15.88,1.65,153,8,50.8
TA-11123,15.88,1.65,49,3,38.1
TA-11124,15.88,1.65,126,6,50.8
TA-11127,6.35,0.89,14,1,12.7
TA-11128,10,3.5,63,5,38.1
TA-11129,10,3.5,62,7,38.1
TA-11131,6.35,1.65,78,8,12.7
TA-11132,6.35,1.65,77,6,12.7
TA-11133,6.35,0.89,60,5,19.05
TA-11134,6.35,0.89,71,7,19.05
TA-11135,6.35,0.89,60,7,12.7
TA-11136,6.35,0.89,67,7,12.7
TA-11137,15.88,1.65,143,7,38.1
TA-11138,15.88,1.65,45,2,38.1
TA-11139,15.88,1.65,109,4,38.1
TA-11140,15.88,1.65,139,6,38.1
TA-11141,15.88,1.65,84,4,38.1
TA-11142,15.88,1.65,174,8,38.1
TA-11143,15.88,1.65,208,8,38.1
TA-11146,15.88,1.65,232,7,38.1
TA-11149,6.35,0.89,25,2,12.7
TA-11152,12.7,1.65,83,4,38.1
TA-11153,12.7,1.65,83,4,38.1
TA-11154,19.05,1.65,70,2,50.8
TA-11156,9.52,1.24,27,4,19.05
TA-11157,9.52,0.89,16,2,19.05
TA-11158,9.52,0.89,71,10,19.05
TA-11163,6.35,0.89,53,6,12.7
TA-11165,6.35,0.89,47,6,12.7
TA-11167,6.35,0.89,46,4,12.7
TA-11168,6.35,0.89,58,5,12.7
TA-11169,9.52,0.89,45,2,31.75
TA-11170,9.52,0.89,87,2,31.75
TA-11171,6.35,0.89,36,2,19.05
TA-11172,6.35,0.89,44,3,19.05
TA-11173,6.35,0.89,60,4,19.05
TA-11174,6.35,0.89,35,2,19.05
TA-11176,6.35,0.89,33,3,19.05
TA-11177,6.35,0.89,57,4,19.05
TA-11178,6.35,0.89,28,2,19.05
TA-11179,6.35,0.89,15,2,12.7
TA-11180,6.35,0.89,16,2,12.7
TA-11186,19.05,1.24,33,2,50.8
TA-11189,69.85,1.65,133,0,0
TA-11190,12.7,1.65,82,4,38.1
TA-11191,12.7,1.65,82,4,38.1
TA-11192,9.52,0.89,102,6,19.05
TA-11193,9.52,0.89,69,4,19.05
TA-11194,9.52,0.89,12,1,19.05
TA-11195,12.7,0.89,53,5,25.4
TA-11196,6.35,1.65,79,8,19.05
TA-11197,6.35,1.65,30,4,19.05
TA-11198,6.35,1.65,47,4,19.05
TA-11199,6.35,1.65,88,9,19.05
TA-11200,27.2,3.2,177,6,70
TA-11201,15.88,1.65,33,1,38.1
TA-11202,6.35,0.89,60,6,12.7
TA-11203,9.52,1.24,94,7,19.05
TA-11204,25.4,1.65,33,1,38.1
TA-11205,12.7,0.89,171,8,25.4
TA-11206,15.88,1.24,172,8,31.75
TA-11207,6.35,0.89,15,2,12.7
TA-11208,12.7,0.89,121,2,38.1
TA-11209,19.05,1.24,119,5,38.1
TA-11210,9.52,1.24,40,2,31.75
TA-11211,6.35,0.89,26,3,12.7
TA-11212,6.35,0.89,27,4,12.7
TA-11213,6.35,1.65,50,5,12.7
TA-11214,9.52,0.89,113,6,31.75
TA-11215,12.7,2.11,49,4,38.1
TA-11216,12.7,2.11,38,2,38.1
TA-11218,15.88,1.65,126,5,38.1
TA-11219,15.88,1.65,26,1,50.8
TA-11220,9.52,0.89,46,4,19.05
TA-11221,9.52,0.89,43,5,19.05
TA-11223,27.2,3.2,343,7,70
TA-11224,27.2,3.2,352,7,70
TA-11225,27.2,3.2,273,5,70
TA-11226,27.2,3.2,354,6,70
TA-11227,27.2,3.2,366,7,70
TA-11228,6.35,0.89,66,6,12.7
TA-11229,6.35,0.89,67,6,12.7
TA-11232,101.6,1.65,168,2,152.4
TA-11233,50.8,1.65,167,5,101.6
TA-11234,9.52,1.24,52,3,19.05
TA-11235,12.7,1.65,33,2,25.4
TA-11236,12.7,1.65,34,4,25.4
TA-11237,19.05,1.24,67,4,38.1
TA-11238,19.05,1.24,81,5,38.1
TA-11240,9.52,1.24,109,7,31.75
TA-11241,9.52,1.24,88,5,31.75
TA-11242,9.52,1.24,88,5,31.75
TA-11246,6.35,0.89,67,6,12.7
TA-11247,6.35,0.89,65,6,12.7
TA-11248,12.7,1.65,59,4,31.75
TA-11250,22.22,3.05,214,8,38.1
TA-11251,22.22,3.05,216,8,38.1
TA-11252,22.22,3.05,275,5,38.1
TA-11253,22.22,3.05,272,5,38.1
TA-11259,152.4,1.65,221,0,0
TA-11263,6.35,0.89,108,10,12.7
TA-11265,19.05,1.65,118,5,50.8
TA-11266,19.05,1.65,118,5,50.8
TA-11267,12.7,1.24,45,4,25.4
TA-11268,17.48,2.41,226,7,35
TA-11269,21.7,2.8,147,1,55
TA-11270,21.7,2.8,147,1,55
TA-11271,9.52,0.89,90,10,19.05
TA-11272,12.7,1.65,144,1,38.1
TA-11273,15.88,1.24,139,5,50.8
TA-11274,15.88,1.65,134,7,50.8
TA-11275,15.88,1.65,115,2,50.8
TA-11276,12.7,0.89,33,2,25.4
TA-11277,19.05,1.24,52,4,38.1
TA-11278,9.52,0.89,17,2,31.75
TA-11279,9.52,0.89,19,2,31.75
TA-11280,9.52,0.89,43,2,31.75
TA-11281,9.52,0.89,41,2,31.75
TA-11282,15.88,1.24,106,4,38.1
TA-11283,9.52,1.65,42,4,19.05
TA-11284,15.88,1.65,63,4,38.1
TA-11285,25.4,1.65,45,2,50.8
TA-11286,9.52,0.89,26,2,19.05
TA-11292,34,4,87,2,70
TA-11293,34,4,87,2,70
TA-11294,6.35,0.89,124,4,19.05
TA-11295,9.52,1.65,30,3,31.75
TA-11296,63.5,1.65,23,0,0
TA-11297,12.7,0.89,196,8,38.1
TA-11298,19.05,1.65,176,9,50.8
TA-11299,19.05,1.65,186,9,50.8
TA-11304,31.75,3.4,221,3,76.2
TA-11305,25.4,3.05,225,3,63.5
TA-11306,9.52,0.89,93,1,31.75
TA-11307,203.2,1.9,62,0,0
TA-11308,12.7,2.11,118,4,38.1
TA-11309,12.7,1.24,182,7,38.1
TA-11310,203.2,1.9,48,0,0
TA-11311,25.4,1.65,125,4,63.5
TA-11312,9.52,0.89,41,2,31.75
TA-11313,9.52,0.89,104,4,31.75
TA-11314,9.52,0.89,90,5,31.75
TA-11315,9.52,0.89,71,3,31.75
TA-11316,9.52,0.89,41,2,31.75
TA-11317,19.05,1.65,51,3,50.8
TA-11319,19.05,2.11,62,2,63.5
TA-11320,19.05,2.11,62,2,63.5
TA-11324,6.35,0.71,36,3,19.05
TA-11325,9.52,1.24,209,9,31.75
TA-11326,9.52,1.24,176,10,31.75
TA-11327,12.7,1.65,210,5,38.1
TA-11328,6.35,0.89,16,2,12.7
TA-11329,6.35,0.89,17,2,12.7
TA-11330,9.52,0.89,61,5,25.4
TA-11331,76.2,1.65,125,2,101.6
TA-11333,76.2,1.65,138,3,101.6
TA-11336,25.4,3.05,24,0,0
TA-11338,6.35,0.89,35,7,12.7
TA-11339,12.7,1.65,46,2,25.4
TA-11343,12.7,1.65,142,3,38.1
TA-11344,12.7,1.65,146,3,38.1
TA-11345,9.52,1.65,148,3,31.75
TA-11346,12.7,1.65,155,3,38.1
TA-11347,12.7,1.65,160,3,38.1
TA-11348,9.52,0.89,33,4,19.05
TA-11349,25.4,3.05,28,0,0
TA-11350,25.4,3.05,49,1,63.5
TA-11351,10,3.5,61,7,38.1
TA-11352,10,3.5,51,5,38.1
TA-11353,19.05,2.11,26,1,38.1
TA-11354,19.05,2.11,51,1,38.1
TA-11357,19.05,1.65,92,2,50.8
TA-11358,9.52,0.71,215,8,31.75
TA-11359,12.7,0.89,207,8,38.1
TA-11360,9.52,0.89,24,2,19.05
TA-11362,9.52,0.89,32,3,19.05
TA-11363,15.88,1.65,49,3,38.1
TA-11366,6.35,0.89,7,0,0
TA-11367,6.35,0.89,29,2,12.7
TA-11368,6.35,0.89,13,2,12.7
TA-11369,6.35,1.65,32,4,12.7
TA-11370,6.35,1.65,35,2,12.7
TA-11372,9.52,0.89,29,1,31.75
TA-11375,12.7,0.89,55,2,38.1
TA-11376,12.7,0.89,71,3,38.1
TA-11377,12.7,0.89,51,3,38.1
TA-11378,19.05,1.65,40,2,50.8
TA-11379,12.7,0.89,13,1,19.05
TA-11382,19.05,1.65,46,2,38.1
TA-11390,9.52,1.24,124,3,31.75
TA-11398,6.35,1.65,74,6,12.7
TA-11399,22.22,1.65,103,5,63.5
TA-11401,9.52,0.89,23,2,31.75
TA-11402,9.52,0.89,19,2,31.75
TA-11403,6.35,0.89,13,2,19.05
TA-11404,6.35,0.89,13,2,19.05
TA-11406,42.7,4.8,266,5,110
TA-11409,76.2,1.65,156,2,101.6
TA-11411,15.88,1.65,69,2,31.75
TA-11412,9.52,0.89,70,2,127
TA-11413,12.7,3.05,43,2,38.1
TA-11414,12.7,3.05,49,2,38.1
TA-11415,12.7,1.65,136,3,38.1
TA-11416,12.7,1.65,125,3,38.1
TA-11417,12.7,2.11,127,3,38.1
TA-11418,12.7,2.11,115,3,38.1
TA-11419,9.52,1.65,97,3,31.75
TA-11420,31.75,1.65,134,5,63.5
TA-11421,31.75,1.65,161,9,63.5
TA-11423,101.6,1.65,133,1,101.6
TA-11426,63.5,1.65,121,2,152.4
TA-11427,63.5,1.65,196,3,101.6
TA-11430,9.52,1.24,126,4,31.75
TA-11431,9.52,1.24,118,4,31.75
TA-11436,12.7,0.89,44,2,38.1
TA-11437,12.7,0.89,125,2,38.1
TA-11438,12.7,0.89,55,2,38.1
TA-11440,12.7,1.65,48,2,38.1
TA-11441,12.7,1.65,44,2,38.1
TA-11442,12.7,1.65,34,2,38.1
TA-11443,9.52,0.89,68,6,19.05
TA-11444,6.35,0.89,48,7,12.7
TA-11445,6.35,0.89,50,6,12.7
TA-11446,6.35,0.89,51,7,12.7
TA-11447,9.52,0.89,54,7,19.05
TA-11448,6.35,0.89,63,8,12.7
TA-11449,6.35,0.89,55,6,12.7
TA-11451,101.6,1.65,229,3,152.4
TA-11452,101.6,1.65,201,3,152.4
TA-11454,101.6,1.65,236,4,101.6
TA-11455,12.7,1.65,195,11,31.75
TA-11456,12.7,1.65,117,5,31.75
TA-11457,6.35,0.89,22,3,12.7
TA-11458,6.35,0.89,41,4,12.7
TA-11459,6.35,0.89,42,5,12.7
TA-11460,6.35,0.89,82,9,12.7
TA-11461,6.35,0.89,83,9,12.7
TA-11462,19.05,1.65,72,2,50.8
TA-11463,19.05,1.65,72,2,50.8
TA-11464,19.05,1.65,190,6,50.8
TA-11465,12.7,1.24,52,2,38.1
TA-11466,12.7,1.24,52,2,38.1
TA-11467,9.52,0.89,153,7,31.75
TA-11468,25.4,1.65,147,4,63.5
TA-11469,19.05,1.65,51,4,38.1
TA-11471,19.05,1.65,36,2,50.8
TA-11474,12.7,1.24,74,6,38.1
TA-11475,6.35,0.89,25,3,19.05
TA-11476,9.52,0.89,32,2,31.75
TA-11477,6.35,1.65,47,5,12.7
TA-11478,9.52,1.24,28,2,19.05
TA-11479,6.35,1.65,84,9,12.7
TA-11480,6.35,1.65,67,10,12.7
TA-11481,6.35,1.65,64,10,12.7
TA-11482,9.52,0.89,74,3,19.05
TA-11483,19.05,1.65,108,5,38.1
TA-11486,9.52,1.24,16,2,19.05
TA-11487,9.52,1.24,42,3,31.75
TA-11489,6.35,0.89,63,8,12.7
TA-11490,6.35,0.89,59,7,12.7
TA-11491,9.52,1.24,32,2,31.75
TA-11492,6.35,0.89,79,5,19.05
TA-11493,6.35,0.89,101,9,19.05
TA-11494,6.35,0.89,108,8,19.05
TA-11495,6.35,0.89,116,8,19.05
TA-11496,6.35,0.89,107,9,19.05
TA-11497,6.35,0.89,67,3,19.05
TA-11498,6.35,0.89,108,9,19.05
TA-11499,6.35,0.89,145,9,19.05
TA-11500,6.35,0.89,107,6,19.05
TA-11501,6.35,0.89,108,6,19.05
TA-11502,6.35,0.89,131,6,19.05
TA-11503,6.35,0.89,75,4,19.05
TA-11504,6.35,0.89,154,7,19.05
TA-11505,6.35,0.89,178,8,19.05
TA-11506,6.35,0.89,116,6,19.05
TA-11507,12.7,1.24,28,2,38.1
TA-11508,6.35,0.89,148,10,19.05
TA-11509,12.7,1.24,184,8,38.1
TA-11510,6.35,0.89,159,7,19.05
TA-11511,6.35,0.89,150,7,19.05
TA-11512,12.7,1.24,51,4,38.1
TA-11513,6.35,0.89,45,2,19.05
TA-11514,6.35,0.89,54,3,19.05
TA-11515,9.52,0.89,59,7,19.05
TA-11516,9.52,0.89,27,3,19.05
TA-11517,9.52,0.89,25,3,19.05
TA-11518,9.52,0.89,47,5,19.05
TA-11519,9.52,0.89,78,10,19.05
TA-11520,9.52,0.89,41,4,19.05
TA-11521,27.2,3.2,278,5,70
TA-11522,27.2,3.2,222,3,70
TA-11523,12.7,1.65,99,5,31.75
TA-11525,19.05,1.65,131,5,50.8
TA-11526,19.05,1.65,130,5,50.8
TA-11527,6.35,0.89,67,2,19.05
TA-11528,25.4,2.11,88,4,63.5
TA-11529,19.05,3.05,81,4,50.8
TA-11531,19.05,1.65,77,4,50.8
TA-11532,15.88,1.24,142,7,38.1
TA-11533,15.88,1.24,142,7,38.1
TA-11534,15.88,1.65,98,2,38.1
TA-11535,9.52,1.24,49,3,31.75
TA-11536,9.52,1.24,57,3,31.75
TA-11537,19.05,1.65,37,2,50.8
TA-11538,19.05,1.65,29,2,38.1
TA-11539,12.7,0.89,14,2,38.1
TA-11540,19.05,1.65,163,8,50.8
TA-11541,19.05,1.65,179,9,50.8
TA-11542,12.7,0.89,23,2,38.1
TA-11545,25.4,2.11,130,2,63.5
TA-11546,15.88,1.65,121,2,50.8
TA-11548,31.75,1.65,51,1,63.5
TA-11549,31.75,1.65,41,1,50.8
TA-11550,12.7,0.89,101,3,25.4
TA-11551,12.7,0.89,42,3,31.75
TA-11552,12.7,0.89,49,4,31.75
TA-11553,12.7,0.89,43,4,31.75
TA-11554,12.7,0.89,107,5,31.75
TA-11559,6.35,0.89,24,3,12.7
TA-11560,6.35,0.89,32,3,12.7
TA-11561,88.9,1.65,189,5,101.6
TA-11562,88.9,1.65,121,2,101.6
TA-11564,19.05,1.24,213,5,50.8
TA-11565,19.05,1.24,196,5,38.1
TA-11568,12.7,1.65,124,5,31.75
TA-11569,12.7,1.65,35,3,38.1
TA-11570,19.05,1.65,30,1,50.8
TA-11571,15.88,1.24,68,3,50.8
TA-11574,12.7,2.11,45,6,19.05
TA-11576,25.4,1.65,90,2,50.8
TA-11577,9.52,0.89,36,4,19.05
TA-11578,6.35,1.65,32,5,12.7
TA-11579,6.35,1.65,69,10,12.7
